DPM2	CDK5
MPRIP	LOC286359
MPRIP	LOC283177
MPRIP	MGC50722
MPRIP	AVPR2
MPRIP	ADAM11
MPRIP	LOC728353
MPRIP	IGFALS
MPRIP	ANKRD53
MPRIP	EVX1
MPRIP	CRX
MPRIP	C6orf223
MPRIP	CPNE6
MPRIP	LOC391142
MPRIP	C21orf104
MPRIP	LOC100129129
MPRIP	MLL4
MPRIP	MAPK4
MPRIP	CAMKV
MPRIP	LOC283904
MPRIP	FLJ23865
MPRIP	HMX1
MPRIP	GJA8
MPRIP	BAI1
MPRIP	FLJ36116
MPRIP	H1FOO
MPRIP	MMP25
MPRIP	CEBPE
MPRIP	KRT3
MPRIP	CRYGC
MPRIP	GJD2
MPRIP	LOC149086
MPRIP	LOC390688
MPRIP	BAHCC1
MPRIP	LASS1
MPRIP	MFGE8
MPRIP	C14orf73
MPRIP	LOC100134081
MPRIP	CHRNB2
MPRIP	ARHGAP23
MPRIP	IGHE
MPRIP	LRRC16B
MPRIP	DBH
MPRIP	CYP2W1
MPRIP	C14orf68
MPRIP	GJD4
MPRIP	FLJ22536
MPRIP	MAPK8IP3
MPRIP	GRIK4
MPRIP	AGAP2
MPRIP	CCDC85A
MPRIP	C14orf115
MPRIP	GRK1
MPRIP	LOC79999
MPRIP	CADM3
MPRIP	LOC100133686
MPRIP	LOC150527
MPRIP	MGC10814
MPRIP	HDAC10
MPRIP	CACNA1I
MPRIP	APOC2
MPRIP	FBXO44
MPRIP	C11orf9
MPRIP	LSDP5
MPRIP	ALPPL2
MPRIP	MGAT5B
MPRIP	CDRT15
MPRIP	EVI5L
MPRIP	FAM148C
MPRIP	FOXK1
MPRIP	CACNG2
MPRIP	C20orf181
MPRIP	APC2
MPRIP	IGF2AS
MPRIP	ACCN4
MPRIP	EMX1
MPRIP	CCDC9
MPRIP	FGF17
MPRIP	FAM69B
MPRIP	C1orf170
MPRIP	FUT5
MPRIP	KCNQ1DN
MPRIP	DKFZp761P0212
MPRIP	HCN2
MPRIP	MAG
MPRIP	FGF21
MPRIP	IQSEC2
MPRIP	FLJ12355
MPRIP	C7orf28A
MPRIP	BRF1
MPRIP	LOC127841
KIAA1654	CYP1A2
KIAA1654	BAI1
KIAA1654	GSX1
KIAA1654	C7orf16
KIAA1654	ADIG
KIAA1654	DYNLRB1
KIAA1654	C9orf144
KIAA1654	KCTD17
KIAA1654	FLJ21408
KIAA1654	FLJ34651
KIAA1654	AGRP
KIAA1654	EDA2R
KIAA1654	APCS
KIAA1654	ART1
KIAA1654	ADAM22
KIAA1654	ASB14
KIAA1654	GRIN2C
KIAA1654	CRIM2
KIAA1654	C1orf86
KIAA1654	C15orf55
KIAA1654	HERC6
KIAA1654	ADRB3
KIAA1654	CAMK2A
KIAA1654	AGBL4
KIAA1654	C8orf68
KIAA1654	HERC2P7
KIAA1654	CDH22
KIAA1654	C11orf36
KIAA1654	GNB1L
KIAA1654	FLJ22596
KIAA1654	ACRV1
KIAA1654	C15orf50
KIAA1654	CACNG6
KIAA1654	CADM3
KIAA1654	HNF1A
KIAA1654	DYSFIP1
KIAA1654	C10orf67
KIAA1654	C2orf81
KIAA1654	FLJ21075
KIAA1654	C18orf12
KIAA1654	GTSF1L
KIAA1654	DEFB119
KIAA1654	CFC1
KIAA1654	GAFA2
KIAA1654	FRMPD4
KIAA1654	DLGAP2
KIAA1654	HPYR1
KIAA1654	GPR182
KIAA1654	APOA5
KIAA1654	C19orf23
KIAA1654	FLJ40288
KIAA1654	FAM71A
KIAA1654	EPHA8
KIAA1654	FLJ36208
KIAA1654	FLJ33065
KIAA1654	C2orf19
KIAA1654	GATA1
KIAA1654	AK7
KIAA1654	ADAD1
KIAA1654	C15orf49
KIAA1654	DNM1P33
KIAA1654	C20orf200
KIAA1654	EFR3B
KIAA1654	AVPR1B
KIAA1654	CHRNA2
KIAA1654	DRD2
KIAA1654	HTA
KIAA1654	BSND
KIAA1654	DLK2
KIAA1654	ISM2
KIAA1654	C9orf163
KIAA1654	AMZ1
KIAA1654	CEND1
KIAA1654	D21S2088E
hCG_1795091	TRPV3
SLC22A24	GYPB
LRRC57	EIF3J
RNF11	EPS15
RNF11	CMPK1
IDE	EIF4A2
IDE	CLINT1
IDE	ERLIN1
PLVAP	ESAM
PLVAP	ELTD1
PLVAP	ENG
PLVAP	PECAM1
PLVAP	HSPG2
PLVAP	AQP1
PLVAP	CD34
PLVAP	GPR116
PLVAP	CD93
PLVAP	CDH5
PWWP2B	NPB
PWWP2B	CHCHD5
PWWP2B	C17orf59
PWWP2B	FAM57B
PWWP2B	EPN1
PWWP2B	MMP25
PWWP2B	CES4
PWWP2B	CEBPE
PWWP2B	CLCN1
PWWP2B	CNTROB
PWWP2B	IQCC
PWWP2B	CFB
PWWP2B	NTN3
PWWP2B	C20orf151
PWWP2B	LOC388692
PWWP2B	POU2F2
PWWP2B	AGRN
PWWP2B	LRRC16B
PWWP2B	C9orf44
PWWP2B	KIAA1656
PWWP2B	LTK
PWWP2B	ARMC5
PWWP2B	BCL2
PWWP2B	C19orf68
PWWP2B	FLJ22536
PWWP2B	IL34
PWWP2B	MYLC2PL
PWWP2B	C14orf115
PWWP2B	GP1BB
PWWP2B	GRK1
PWWP2B	ARVCF
PWWP2B	LOC645895
PWWP2B	LOC440863
PWWP2B	LOC100128008
PWWP2B	PSD
PWWP2B	MGC10814
PWWP2B	C17orf55
PWWP2B	FBXO44
PWWP2B	GDF2
PWWP2B	LOC399904
PWWP2B	LOC554235
PWWP2B	LOC284297
PWWP2B	NYX
PWWP2B	MICALL2
PWWP2B	JSRP1
PWWP2B	CXorf52
PWWP2B	LOC283335
PWWP2B	BBC3
PWWP2B	ISYNA1
PWWP2B	DUOXA2
PWWP2B	LOC440456
PWWP2B	PCDH1
PWWP2B	C1orf170
PWWP2B	IGFALS
PWWP2B	KCNQ1DN
PWWP2B	FABP2
PWWP2B	DKFZp761P0212
PWWP2B	ADAMTS10
PWWP2B	PLEKHN1
PWWP2B	APOA4
PWWP2B	CYP11B2
PWWP2B	C7orf50
PWWP2B	LOC157860
PWWP2B	LOC729177
PWWP2B	MLL4
PWWP2B	GPR144
PWWP2B	MYOG
PWWP2B	HMX1
C15orf23	BUB1B
C15orf23	AURKA
C15orf23	ATAD2
C15orf23	ANLN
C15orf23	C13orf3
HMCN2	CYP2W1
HMCN2	FGF17
HMCN2	ARMC5
HMCN2	C10orf46
HMCN2	CES4
HMCN2	CEBPE
HMCN2	FLJ22536
HMCN2	FBXO44
HMCN2	GBX2
HMCN2	C11orf9
HMCN2	C20orf165
HMCN2	CDRT15
HMCN2	DKFZp761P0212
HMCN2	EVI5L
HMCN2	CD79B
HMCN2	AGAP2
HMCN2	GP1BB
HMCN2	BAHCC1
HMCN2	GRK1
HMCN2	FLJ23185
HMCN2	C14orf102
HMCN2	CCDC27
HMCN2	FAM148B
HMCN2	AKNA
FLJ40235	EFNA2
LTK	BRSK1
LTK	C17orf59
LTK	FAM57B
LTK	EPN1
LTK	DKFZp779M0652
LTK	CES4
LTK	CEBPE
LTK	HGC6.3
LTK	CLCN1
LTK	LOC151300
LTK	ITGB1BP3
LTK	APOC4
LTK	IL1F6
LTK	CNTROB
LTK	C3orf20
LTK	LOC390688
LTK	IQCC
LTK	CFB
LTK	LASS1
LTK	HAND2
LTK	C20orf151
LTK	LOC440131
LTK	C9orf131
LTK	LOC388692
LTK	DLL3
LTK	LRRC16B
LTK	C9orf44
LTK	KIAA1656
LTK	LOC400236
LTK	LIM2
LTK	CYP2W1
LTK	LEF1
LTK	HTR6
LTK	DRD4
LTK	FUT7
LTK	ARMC5
LTK	GLI1
LTK	LOC646074
LTK	FLJ22536
LTK	C19orf68
LTK	IL34
LTK	GNAT1
LTK	CHRNE
LTK	FOXO4
LTK	FAM131C
LTK	F2
LTK	LOC91316
LTK	LOC285191
LTK	AGAP2
LTK	GP1BB
LTK	CPNE9
LTK	C14orf115
LTK	LARGE
LTK	GRK1
LTK	LOC79999
LTK	ARVCF
LTK	LOC645895
LTK	LOC440863
LTK	LOC100128008
LTK	LOC151174
LTK	DUX1
LTK	HDAC10
LTK	CDH15
LTK	C17orf55
LTK	CYTH3
LTK	KLK1
LTK	CACNA1I
LTK	FBXO24
LTK	GDF2
LTK	FBXO44
LTK	LOC399904
LTK	ALPPL2
LTK	CDRT15
LTK	LOC554235
LTK	LOC100134498
LTK	LOC284297
LTK	EVI5L
LTK	LTB4R2
LTK	LOC442142
LTK	DCBLD2
LTK	JSRP1
LTK	CXorf52
LTK	LOC283335
LTK	EMID2
LTK	IGF2AS
LTK	ACCN4
LTK	LELP1
LTK	FLJ23185
LTK	IL17RE
LTK	CCDC9
LTK	FGF17
LTK	C1orf92
LTK	ISYNA1
LTK	BBC3
LTK	LOC440456
LTK	DUOXA2
LTK	ADAM11
LTK	LOC728012
LTK	C1orf170
LTK	IGFALS
LTK	KCNQ1DN
LTK	EVX1
LTK	DKFZp761P0212
LTK	FABP2
LTK	ADAMTS10
LTK	DACT3
LTK	FGF21
LTK	GPC2
LTK	LOC100128484
LTK	DOHH
LTK	CPNE6
LTK	APOA4
LTK	LOC157860
LTK	C7orf50
LTK	CYP11B2
LTK	DPF1
LTK	LOC729177
LTK	LOC283904
LTK	HPCAL4
LTK	GPR144
LTK	HMX1
LTK	BRF1
LTK	GJA8
ARMC5	APOL2
ARMC5	APOA4
ARMC5	ARHGAP23
ARMC5	ANP32C
ARMC5	ADRA2C
ARMC5	ALPPL2
ARMC5	APOBEC3F
ARMC5	A4GALT
ARMC5	ABCB9
ARMC5	ADAMTS10
ARMC5	AGAP2
ARMC5	AKNA
FUT7	C17orf55
FUT7	C17orf59
FUT7	FAM57B
FUT7	EPN1
FUT7	BBC3
FUT7	ATP2A1
FUT7	DUOXA2
FUT7	CES4
FUT7	FBXO24
FUT7	FLJ22536
FUT7	FBXO44
FUT7	C1orf170
FUT7	EVX1
FUT7	F2
FUT7	CDRT15
FUT7	AVP
FUT7	FGF21
FUT7	ADAMTS10
FUT7	AGAP2
FUT7	C14orf115
FUT7	C14orf73
FUT7	APOA4
FUT7	DPF1
FUT7	EMID2
FUT7	ACCN4
FUT7	DUX1
FUT7	BRF1
FUT7	CDH15
OBFC2A	NCF4
OBFC2A	MS4A4A
OBFC2A	HCK
OBFC2A	FERMT3
OBFC2A	CD163
OBFC2A	AIF1
OBFC2A	MYO1F
OBFC2A	CLEC4A
OBFC2A	CSF2RB
OBFC2A	HCLS1
OBFC2A	COTL1
OBFC2A	NPL
OBFC2A	C1orf38
OBFC2A	CCNYL1
OBFC2A	FCER1G
OBFC2A	MNDA
OBFC2A	CCR1
OBFC2A	CPVL
OBFC2A	NCF2
OBFC2A	LY96
OBFC2A	LILRB2
OBFC2A	C1orf162
OBFC2A	ACSL4
OBFC2A	DOCK2
OBFC2A	CTSC
RAB18	ABI1
RAB18	NUP98
RAB18	HSP90AB1
RAB18	PRKAR1A
RAB18	COPS8
RAB18	MAPRE1
RAB18	HNRNPF
RAB18	CD46
RAB18	DHX15
RAB18	MOBKL3
RAB18	ARPC5
RAB18	DAZAP2
RAB18	LARP5
RAB18	ACBD5
RAB18	PSMD10
RAB18	PAPOLA
RAB18	KIAA1279
RAB18	C1orf43
RAB18	PRKRA
RAB18	C4orf41
RAB18	ENOPH1
RAB18	OSTC
RAB18	GDI2
RAB18	ATP6AP2
RAB18	FYTTD1
RAB18	COPB1
RAB18	MAPKSP1
RAB18	ARFGEF1
RAB18	BZW1
RAB18	HNRNPC
RAB18	ARL1
RAB18	HIAT1
COL8A2	CDH11
COL8A2	COL12A1
COL8A2	COL10A1
COL8A2	COL1A1
COL8A2	AEBP1
COL8A2	ASPN
GYG1	FYTTD1
OR10A5	LOC145845
PHB	MRPL27
PHB	MRPS7
CCDC63	APOC4
WDYHV1	DERL1
WDYHV1	COPS5
WDYHV1	ATAD2
WDYHV1	TCEB1
WDYHV1	SCRIB
WDYHV1	TRMT12
WDYHV1	C8orf76
WDYHV1	NDUFB9
WDYHV1	TATDN1
WDYHV1	MRPL13
WDYHV1	PUF60
SEMA6B	BAI1
SEMA6B	NCRNA00028
SEMA6B	EPN1
SEMA6B	CEBPE
SEMA6B	GLI4
SEMA6B	KRT3
SEMA6B	KCTD17
SEMA6B	PPP1R3F
SEMA6B	APOBEC3F
SEMA6B	IL13
SEMA6B	LOC340107
SEMA6B	CRYGC
SEMA6B	LOC390688
SEMA6B	CD79B
SEMA6B	NTN3
SEMA6B	REST
SEMA6B	LOC100134081
SEMA6B	CHRNB2
SEMA6B	POU2F2
SEMA6B	ARHGAP23
SEMA6B	RP11-265F14.2
SEMA6B	C22orf34
SEMA6B	LRRC16B
SEMA6B	IGHE
SEMA6B	DBH
SEMA6B	CYP2W1
SEMA6B	OTOP2
SEMA6B	ARMC5
SEMA6B	C14orf68
SEMA6B	MAPK8IP3
SEMA6B	PRDM8
SEMA6B	HAB1
SEMA6B	MYLC2PL
SEMA6B	LOC389634
SEMA6B	MYADML2
SEMA6B	GPR44
SEMA6B	C14orf115
SEMA6B	GRK1
SEMA6B	LOC100128008
SEMA6B	A4GALT
SEMA6B	BIRC7
SEMA6B	PRODH2
SEMA6B	CDH15
SEMA6B	REXO1
SEMA6B	FBXO44
SEMA6B	C11orf9
SEMA6B	OR10H1
SEMA6B	LSDP5
SEMA6B	LOC146429
SEMA6B	GLP1R
SEMA6B	NYX
SEMA6B	C20orf181
SEMA6B	PTCRA
SEMA6B	IGF2AS
SEMA6B	BCL6B
SEMA6B	FGF17
SEMA6B	LOC283177
SEMA6B	MYLK2
SEMA6B	AVPR2
SEMA6B	FUT5
SEMA6B	KCNQ1DN
SEMA6B	EVX1
SEMA6B	DKFZp761P0212
SEMA6B	IQSEC2
SEMA6B	CPNE6
SEMA6B	PLEKHN1
SEMA6B	MLL4
SEMA6B	HMX1
C16orf75	ASF1B
LOC389457	GSX1
LOC389457	LOC283089
LOC389457	ACTRT2
LOC389457	LOC203274
LOC389457	ADIG
LOC389457	LOC100130264
LOC389457	KIF19
LOC389457	FLJ21408
LOC389457	LOC100132369
LOC389457	ELP1P
LOC389457	C14orf48
LOC389457	LOC100132767
LOC389457	C1orf20
LOC389457	ASB14
LOC389457	IL4
LOC389457	CRIM2
LOC389457	C15orf55
LOC389457	ASB11
LOC389457	C9orf71
LOC389457	LOC285857
LOC389457	FLJ33706
LOC389457	C11orf42
LOC389457	KCNN1
LOC389457	FLJ40235
LOC389457	C9orf29
LOC389457	LOC374890
LOC389457	C12orf42
LOC389457	KRT74
LOC389457	HTR6
LOC389457	CAMK2A
LOC389457	HTR3B
LOC389457	C21orf88
LOC389457	DCST1
LOC389457	C3orf56
LOC389457	CAMK1G
LOC389457	ACRV1
LOC389457	LOC339822
LOC389457	LOC221122
LOC389457	C4orf17
LOC389457	C20orf62
LOC389457	C21orf49
LOC389457	KCNA6
LOC389457	DGCR12
LOC389457	LCN6
LOC389457	C21orf121
LOC389457	LOC340178
LOC389457	DEFB119
LOC389457	LOC202051
LOC389457	CACNA1F
LOC389457	LOC257358
LOC389457	KIR3DX1
LOC389457	APOA5
LOC389457	C17orf50
LOC389457	HTR4
LOC389457	LOC284067
LOC389457	LOC283761
LOC389457	LOC100132005
LOC389457	CAV3
LOC389457	DNM1P33
LOC389457	C20orf200
LOC389457	CCDC70
LOC389457	ESPNL
LOC389457	CLRN1
LOC389457	LOC146443
LOC389457	FLJ40125
LOC389457	LOC100129380
LOC389457	LMX1A
LOC389457	LOC100131303
LOC389457	HCN4
LOC389457	APOBEC2
LOC389457	LOC255654
LOC389457	LOC284661
LOC389457	LOC100144597
LOC389457	CPNE6
LOC389457	ISM2
LOC389457	C21orf104
LOC389457	ALX4
LOC389457	LOC147646
LOC389457	FLJ23865
LOC389457	CACNG5
LOC389457	CCDC140
LOC389457	CDH4
LOC389457	GK2
LOC389457	GPR52
LOC389457	GFRA4
LOC389457	IRG1
LOC389457	C1orf111
LOC389457	DNAI2
LOC389457	CSH1
LOC389457	CTNNA3
LOC389457	FLJ34651
LOC389457	LOC149086
LOC389457	LOC100128862
LOC389457	DKFZp564N2472
LOC389457	KIR2DL1
LOC389457	D21S2090E
LOC389457	ADRB3
LOC389457	LOC286442
LOC389457	LOC284080
LOC389457	H1FNT
LOC389457	LOC100130426
LOC389457	AMHR2
LOC389457	C8orf39
LOC389457	LOC151484
LOC389457	LOC284933
LOC389457	LOC100129503
LOC389457	ATG9B
LOC389457	FLJ46321
LOC389457	HTR1B
LOC389457	HIST1H1A
LOC389457	LOC339666
LOC389457	LOC285463
LOC389457	GFI1B
LOC389457	LOC100130285
LOC389457	CRHR2
LOC389457	CADM3
LOC389457	C6orf174
LOC389457	C1orf222
LOC389457	DNAJC5G
LOC389457	LOC389199
LOC389457	FLJ41649
LOC389457	GTSF1L
LOC389457	C10orf53
LOC389457	FLJ13439
LOC389457	BMP10
LOC389457	LOC339894
LOC389457	HEATR7B2
LOC389457	FLJ44450
LOC389457	LOC145678
LOC389457	C2orf19
LOC389457	CACNG8
LOC389457	GATA1
LOC389457	LHX3
LOC389457	C15orf49
LOC389457	EFR3B
LOC389457	BSND
LOC389457	C1orf127
LOC389457	AMZ1
LOC389457	C12orf40
LOC389457	GLP-1
LOC389457	C18orf62
LOC389457	GFAP
TNP1	KCNA6
TNP1	SPATA3
TNP1	MMP25
TNP1	FBXO24
TNP1	REXO1
TNP1	ITGB1BP3
TNP1	TNNI1
TNP1	PRO0461
TNP1	C3orf20
TNP1	NYX
TNP1	C14orf73
TNP1	FOXK1
TNP1	TEX13A
TNP1	DBH
TNP1	ACCN4
TNP1	CACNG8
TNP1	SUV420H2
TNP1	EMX1
TNP1	PYY2
TNP1	FGF17
TNP1	HTR6
TNP1	C14orf68
TNP1	FUT7
TNP1	MGC50722
TNP1	GJD4
TNP1	OR2H2
TNP1	C1orf170
TNP1	NENF
TNP1	IGFALS
TNP1	ANKRD53
TNP1	PRDM8
TNP1	DKFZp761P0212
TNP1	NPAS1
TNP1	MYLC2PL
TNP1	AGAP2
TNP1	MYADML2
TNP1	OPRL1
TNP1	SLC34A1
TNP1	LARGE
TNP1	LOC391142
TNP1	GRK1
TNP1	ODF3B
TNP1	MLL4
TNP1	SLC22A6
TNP1	SCUBE1
TNP1	LOC100133686
TNP1	PRKCG
TNP1	HMX1
TNP1	PPP1R2P9
TNP1	CDH15
MORF4L1	C15orf15
MORF4L1	FEM1B
MORF4L1	CLPX
MORF4L1	HMG20A
MORF4L1	COPS2
MORF4L1	CNBP
MORF4L1	FUBP3
GAPDH	EIF4A1
GAPDH	CKAP5
GAPDH	ENO1
HSPB7	CCDC3
HSPB7	GYG2
HSPB7	DEFB132
HSPB7	CIDEC
HSPB7	GLYAT
HSPB7	C14orf180
HSPB7	GPR146
HSPB7	CD300LG
HSPB7	GPIHBP1
HSPB7	HEPACAM
HSPB7	CA4
HSPB7	GPD1
HSPB7	CIDEA
HSPB7	AQP7
HSPB7	HSPB6
HSPB7	AGPAT2
PMP22	DCN
LOXHD1	CEBPE
LOXHD1	FBXO44
LOXHD1	C11orf9
LOXHD1	ITGB1BP3
LOXHD1	LOC399904
LOXHD1	APOBEC3F
LOXHD1	CDRT15
LOXHD1	ALPI
LOXHD1	LOC340107
LOXHD1	LOC390688
LOXHD1	CD79B
LOXHD1	BAHCC1
LOXHD1	C14orf73
LOXHD1	JSRP1
LOXHD1	IGHE
LOXHD1	IGF2AS
LOXHD1	DBH
LOXHD1	FLJ23185
LOXHD1	CYP2W1
LOXHD1	FGF17
LOXHD1	ARMC5
LOXHD1	CLDN9
LOXHD1	LOC440456
LOXHD1	DKFZp761P0212
LOXHD1	AGAP2
LOXHD1	GP1BB
LOXHD1	LARGE
LOXHD1	LOC391142
LOXHD1	GRK1
LOXHD1	A4GALT
LOXHD1	BRF1
LOXHD1	FAM148B
LOXHD1	HMX1
LOXHD1	CDH15
ZC3H15	RAB10
ZC3H15	PRPF40A
ZC3H15	ABCE1
ZC3H15	NUP35
ZC3H15	MITD1
ZC3H15	SMNDC1
ZC3H15	DNM1L
ZC3H15	MRPL3
ZC3H15	MTIF2
ZC3H15	HSPE1
ZC3H15	C2orf47
ZC3H15	ACTR3
ZC3H15	ACTL6A
ZC3H15	ASNSD1
ZC3H15	METTL5
ZC3H15	UBQLN1
ZC3H15	UBE2A
ZC3H15	NAT13
ZC3H15	GOLT1B
ZC3H15	VDAC1
ZC3H15	DENR
ZC3H15	SUMO1
ZC3H15	TXNDC9
ZC3H15	MRPL50
ZC3H15	SSB
ZC3H15	BIRC6
ZC3H15	SFRS2
ZC3H15	SFRS1
ZC3H15	PRKRA
ZC3H15	VBP1
ZC3H15	TSN
ZC3H15	CCDC90A
ZC3H15	ANAPC10
ZC3H15	COG5
ZC3H15	RAN
ZC3H15	RPE
ZC3H15	MRPL42
ZC3H15	TMEM185B
ZC3H15	C2orf69
ZC3H15	PSMD14
ZC3H15	SCYL2
ZC3H15	SMARCA5
ZC3H15	SLMO2
ZC3H15	METAP1
ZC3H15	ZBTB11
ZC3H15	C13orf23
ZC3H15	ENOPH1
ZC3H15	MTX2
ZC3H15	TMEM167A
ZC3H15	OSTC
ZC3H15	MKI67IP
ZC3H15	TRMT61B
ZC3H15	SRP72
ZC3H15	HNRNPC
ZC3H15	NIF3L1
ZC3H15	SFRS10
ZC3H15	WDR75
ZC3H15	SMAP1
ZC3H15	RANBP2
ZC3H15	TPRKB
ZC3H15	PAICS
ZC3H15	ORC2L
ZC3H15	CCNT2
ZC3H15	MMADHC
ZC3H15	PDS5A
ZC3H15	MOBKL3
ZC3H15	BAZ1A
ZC3H15	GORASP2
ZC3H15	PSMD12
ZC3H15	YWHAZ
ZC3H15	SLC25A32
ZC3H15	HAT1
ZC3H15	ATP5G3
ZC3H15	DNAJC10
ZC3H15	NCKAP1
ZC3H15	CREB1
CCDC152	CCDC144A
CCDC152	ADAM33
CCDC152	C6orf150
CCDC152	C18orf45
CCDC152	ALPK1
TLR2	FCGR1B
TLR2	CYBB
TLR2	LAPTM5
TLR2	LYN
TLR2	HCK
TLR2	NMI
TLR2	HLA-DMA
TLR2	CLEC4A
TLR2	TFEC
TLR2	CD86
TLR2	NCKAP1L
TLR2	CD58
TLR2	C1orf38
TLR2	HLA-DPA1
TLR2	MNDA
TLR2	SLC7A7
TLR2	CASP1
TLR2	FPR3
TLR2	TLR1
TLR2	SLAMF8
TLR2	SRGN
TLR2	LAP3
TLR2	MYO1F
TLR2	PIK3AP1
TLR2	HCLS1
TLR2	SAMSN1
TLR2	ALOX5AP
TLR2	FCGR3B
TLR2	FCER1G
TLR2	FCGR2A
TLR2	ITGB2
TLR2	MARCH1
TLR2	NCF2
TLR2	IFI30
TLR2	FCGR2C
ELK3	DAB2
ELK3	COL15A1
ELK3	CD93
C2orf39	C20orf200
C2orf39	ACRV1
C2orf39	AMZ1
C2orf39	C1orf20
C2orf39	C10orf53
C2orf39	C21orf104
C2orf39	ASB16
C2orf39	C15orf55
C2orf39	C2orf19
C2orf39	C18orf62
C2orf39	C15orf49
SFRS12IP1	C5orf43
SFRS12IP1	GPBP1
LOC154822	FOXK1
LOC154822	ADIG
LOC154822	CFC1
LOC440895	LIMS3
RRP15	C1orf124
RRP15	CDC73
RRP15	EXOC8
RRP15	CACYBP
RRP15	IARS2
RRP15	FBXO28
RRP15	DDX59
RRP15	ABCB10
RRP15	C1orf107
RRP15	C1orf55
RRP15	ANGEL2
RRP15	C1orf131
RRP15	RPS6KC1
GPX1	FCER1G
GPX1	CD81
GPX1	C1QC
PSAPL1	GSX1
PSAPL1	LOC283403
PSAPL1	LOC283089
PSAPL1	C20orf141
PSAPL1	NCRNA00105
PSAPL1	LOC203274
PSAPL1	KIF19
PSAPL1	FLJ40292
PSAPL1	EDA2R
PSAPL1	LOC100132767
PSAPL1	C1orf20
PSAPL1	ASB14
PSAPL1	MGC45922
PSAPL1	C15orf55
PSAPL1	FLJ33706
PSAPL1	FLJ45224
PSAPL1	KIR2DL4
PSAPL1	CAMK2A
PSAPL1	C19orf34
PSAPL1	CLDN17
PSAPL1	LOC100129936
PSAPL1	PRCD
PSAPL1	IFT122
PSAPL1	LOC728842
PSAPL1	IL1RAPL2
PSAPL1	ACRV1
PSAPL1	PDZD3
PSAPL1	LOC284939
PSAPL1	CACNG6
PSAPL1	LOC644090
PSAPL1	DYSFIP1
PSAPL1	KY
PSAPL1	DGAT2L3
PSAPL1	LOC100128977
PSAPL1	C20orf62
PSAPL1	LOC340074
PSAPL1	FLJ14816
PSAPL1	LOC100134287
PSAPL1	HDGFL1
PSAPL1	P2RX6
PSAPL1	DEFB124
PSAPL1	PNMA3
PSAPL1	LOC283194
PSAPL1	HPYR1
PSAPL1	OR5AK4P
PSAPL1	C10orf27
PSAPL1	LOC339524
PSAPL1	PDE4C
PSAPL1	OR51B5
PSAPL1	APOA5
PSAPL1	ODF3
PSAPL1	EPHA8
PSAPL1	LOC145945
PSAPL1	ASCL3
PSAPL1	LOC339685
PSAPL1	LOC100133612
PSAPL1	DNM1P33
PSAPL1	C20orf200
PSAPL1	ESPNL
PSAPL1	LOC728353
PSAPL1	FAM135B
PSAPL1	EXOC3L2
PSAPL1	LOC283387
PSAPL1	LOC100129380
PSAPL1	LMX1A
PSAPL1	CLP1
PSAPL1	LOC729173
PSAPL1	KCNG4
PSAPL1	APOBEC2
PSAPL1	MORN1
PSAPL1	C1orf223
PSAPL1	HRH3
PSAPL1	PHKG1
PSAPL1	LOC147646
PSAPL1	EPX
PSAPL1	LOC441052
PSAPL1	DGCR7
PSAPL1	LOC219688
PSAPL1	KIAA1467
PSAPL1	IFLTD1
PSAPL1	FLJ39739
PSAPL1	FLJ34651
PSAPL1	LOC149086
PSAPL1	GJB4
PSAPL1	MTMR8
PSAPL1	DKFZp564N2472
PSAPL1	LOC283033
PSAPL1	KIR2DL1
PSAPL1	LOC100128003
PSAPL1	NT5C1A
PSAPL1	LOC283674
PSAPL1	C22orf26
PSAPL1	AMHR2
PSAPL1	LOC338588
PSAPL1	IL28A
PSAPL1	LOC442715
PSAPL1	FLJ30430
PSAPL1	OPN5
PSAPL1	MPV17L
PSAPL1	GPR62
PSAPL1	IL27
PSAPL1	LOC339666
PSAPL1	PLUNC
PSAPL1	LOC402779
PSAPL1	CRHR2
PSAPL1	C1orf61
PSAPL1	LOC415056
PSAPL1	OXER1
PSAPL1	PRO1768
PSAPL1	C1orf222
PSAPL1	DNAJC5G
PSAPL1	OR7E104P
PSAPL1	C10orf53
PSAPL1	KCNK9
PSAPL1	NXNL1
PSAPL1	FLJ13439
PSAPL1	FLJ31222
PSAPL1	GALR3
PSAPL1	LUZP4
PSAPL1	CER1
PSAPL1	C14orf70
PSAPL1	HHLA1
PSAPL1	C2orf19
PSAPL1	NLGN2
PSAPL1	GATA1
PSAPL1	C17orf46
PSAPL1	LHX3
PSAPL1	C15orf49
PSAPL1	P2RY4
PSAPL1	AVPR1B
PSAPL1	GBX1
PSAPL1	LOC283888
PSAPL1	C22orf15
PSAPL1	CA7
PSAPL1	NHSL2
PSAPL1	NKX6-3
PSAPL1	C1orf127
PSAPL1	LOC728902
PSAPL1	AMZ1
PSAPL1	C1orf200
PSAPL1	LOC100129827
PSAPL1	C18orf62
PSAPL1	LOC730139
PSAPL1	LOC440028
PSME2	PSMB8
PSME2	PARP9
PSME2	DDX60
PSME2	PARP12
PSME2	PSMB10
PSME2	PSME1
PSME2	PSMB9
NCRNA00110	DKFZp761P0212
NCRNA00110	FBXO44
LIMK1	DGCR7
LIMK1	GSX1
LIMK1	C22orf26
LIMK1	C20orf200
LIMK1	ESPNL
LIMK1	AVPR1B
LIMK1	DRD2
LIMK1	C7orf16
LIMK1	C10orf53
LIMK1	C19orf34
LIMK1	CLDN17
